Row_ID,Date,Product_ID,Product_Name,Category,Store_ID,Store_Location,Units_Sold,Price,Discount_Percentage,Revenue,Promotion_Flag,Stock_Availability,Day_of_Week,Month,Quarter,Holiday_Flag,Holiday_Name,Is_Weekend,Season,Weather,Local_Event_Flag,Competitor_Price,Economic_Indicator,Sales_Channel,Customer_Segment,Marketing_Spend
678,08-11-2025,P008,Coffee Maker,Appliances,S04,Delhi,91,2783.03,20,202604.58,1,1,Saturday,November,Q4,0,,1,Autumn,Clear,0,3001.54,107.24,In-Store,Wholesale,1672.45
679,09-11-2025,P007,Yoga Mat,Sports,S03,Mumbai,92,2056.4,20,151351.04,1,1,Sunday,November,Q4,0,,1,Autumn,Sunny,0,2003.13,97.89,Online,Retail,7559.87
680,10-11-2025,P005,LED Desk Lamp,Home,S03,Mumbai,10,1119.26,20,8954.08,1,0,Monday,November,Q4,0,,0,Autumn,Cloudy,0,1059.77,102.41,In-Store,Retail,3167.19
681,11-11-2025,P004,Notebook Pack,Stationery,S01,Chennai,89,1141.22,20,81254.86,1,1,Tuesday,November,Q4,0,,0,Autumn,Sunny,0,1156.99,102.41,Wholesale,Retail,6768.47
682,12-11-2025,P003,Office Chair,Furniture,S01,Chennai,48,3023.19,15,123346.15,1,1,Wednesday,November,Q4,0,,0,Autumn,Rainy,0,3285.34,107.83,Wholesale,Wholesale,7931.4
683,13-11-2025,P004,Notebook Pack,Stationery,S01,Chennai,0,4961.37,15,0,1,0,Thursday,November,Q4,0,,0,Autumn,Clear,0,5140.65,108.25,Online,Corporate,6589.18
684,14-11-2025,P001,Wireless Mouse,Electronics,S03,Mumbai,66,2276.23,5,142719.62,1,1,Friday,November,Q4,0,,0,Autumn,Sunny,1,2261.02,100.42,Online,Wholesale,2633.21
685,15-11-2025,P005,LED Desk Lamp,Home,S04,Delhi,23,2755.57,0,63378.11,0,1,Saturday,November,Q4,0,,1,Autumn,Rainy,0,2525.1,103.58,Online,Wholesale,112.81
686,16-11-2025,P007,Yoga Mat,Sports,S01,Chennai,20,4601.58,0,92031.6,0,1,Sunday,November,Q4,0,,1,Autumn,Cloudy,0,4717.53,96.45,In-Store,Corporate,404.03
687,17-11-2025,P006,Running Shoes,Apparel,S03,Mumbai,57,1386.34,5,75070.31,1,1,Monday,November,Q4,0,,0,Autumn,Cloudy,0,1475.52,102.8,Online,Retail,7869.62
688,18-11-2025,P008,Coffee Maker,Appliances,S01,Chennai,45,3201.67,10,129667.63,1,1,Tuesday,November,Q4,0,,0,Autumn,Sunny,0,3468.51,100.66,Wholesale,Retail,7935.14
689,19-11-2025,P001,Wireless Mouse,Electronics,S04,Delhi,81,462.99,10,33751.97,1,1,Wednesday,November,Q4,0,,0,Autumn,Sunny,0,479.43,103.39,In-Store,Corporate,4315.99
690,20-11-2025,P007,Yoga Mat,Sports,S02,Bengaluru,4,4350,20,13920,1,0,Thursday,November,Q4,0,,0,Autumn,Sunny,0,4249.01,106.93,Wholesale,Wholesale,1462.14
691,21-11-2025,P001,Wireless Mouse,Electronics,S04,Delhi,50,2682.62,10,120717.9,1,1,Friday,November,Q4,0,,0,Autumn,Sunny,0,2420.95,105.7,Wholesale,Retail,9091.51
692,22-11-2025,P003,Office Chair,Furniture,S03,Mumbai,9,1905.88,5,16295.27,1,0,Saturday,November,Q4,0,,1,Autumn,Stormy,0,1807.98,106.96,Online,Retail,3460.84
693,23-11-2025,P007,Yoga Mat,Sports,S03,Mumbai,64,1693.7,10,97557.12,1,1,Sunday,November,Q4,0,,1,Autumn,Rainy,0,1628.89,100.14,In-Store,Retail,5417.97
694,24-11-2025,P003,Office Chair,Furniture,S01,Chennai,5,1339.46,20,5357.84,1,0,Monday,November,Q4,0,,0,Autumn,Sunny,0,1297.62,109.65,Wholesale,Retail,7960.01
695,25-11-2025,P006,Running Shoes,Apparel,S02,Bengaluru,58,3405.73,15,167902.49,1,1,Tuesday,November,Q4,0,,0,Autumn,Clear,0,3645.5,103.49,In-Store,Wholesale,3346.5
696,26-11-2025,P006,Running Shoes,Apparel,S02,Bengaluru,85,703.27,20,47822.36,1,1,Wednesday,November,Q4,0,,0,Autumn,Stormy,0,762.34,104.58,Wholesale,Retail,4932.1
697,27-11-2025,P004,Notebook Pack,Stationery,S02,Bengaluru,73,2507.58,20,146442.67,1,1,Thursday,November,Q4,0,,0,Autumn,Stormy,0,2457.59,107.39,Online,Corporate,593.97
698,28-11-2025,P006,Running Shoes,Apparel,S01,Chennai,23,2862.52,0,65837.96,0,1,Friday,November,Q4,0,,0,Autumn,Rainy,1,3098.8,100.4,Online,Retail,98.91
699,29-11-2025,P003,Office Chair,Furniture,S02,Bengaluru,72,4449.83,15,272329.6,1,1,Saturday,November,Q4,0,,1,Autumn,Cloudy,1,4223.75,97.94,Online,Corporate,9151.17
700,30-11-2025,P001,Wireless Mouse,Electronics,S02,Bengaluru,83,2018.83,20,134050.31,1,1,Sunday,November,Q4,0,,1,Autumn,Cloudy,0,1940.12,98.6,In-Store,Wholesale,2127.92
701,01-12-2025,P007,Yoga Mat,Sports,S01,Chennai,38,768.77,0,29213.26,0,1,Monday,December,Q4,0,,0,Winter,Clear,0,798.65,99.77,In-Store,Wholesale,122.27
702,02-12-2025,P001,Wireless Mouse,Electronics,S02,Bengaluru,15,4301.29,0,64519.35,0,1,Tuesday,December,Q4,0,,0,Winter,Rainy,0,4412.66,99.2,Online,Wholesale,484.19
703,03-12-2025,P008,Coffee Maker,Appliances,S02,Bengaluru,52,3691.03,20,153546.85,1,1,Wednesday,December,Q4,0,,0,Winter,Clear,0,3445.53,100.82,Wholesale,Wholesale,4055.53
704,04-12-2025,P008,Coffee Maker,Appliances,S02,Bengaluru,36,1744.75,0,62811,1,1,Thursday,December,Q4,0,,0,Winter,Stormy,0,1773.08,104.57,Wholesale,Wholesale,847.74
705,05-12-2025,P004,Notebook Pack,Stationery,S02,Bengaluru,29,2369.98,0,68729.42,1,1,Friday,December,Q4,0,,0,Winter,Cloudy,0,2554.23,103.57,In-Store,Corporate,5730.24
706,06-12-2025,P003,Office Chair,Furniture,S01,Chennai,91,1616.23,10,132369.24,1,1,Saturday,December,Q4,0,,1,Winter,Rainy,1,1467.91,102.68,In-Store,Corporate,4785.94
707,07-12-2025,P007,Yoga Mat,Sports,S04,Delhi,53,1964.06,5,98890.42,1,1,Sunday,December,Q4,0,,1,Winter,Cloudy,0,1777.36,101.63,In-Store,Wholesale,1220.94
708,08-12-2025,P002,Bluetooth Speaker,Electronics,S03,Mumbai,14,4244.5,10,53480.7,1,0,Monday,December,Q4,0,,0,Winter,Sunny,0,4606.65,96.48,Online,Corporate,863.67
709,09-12-2025,P004,Notebook Pack,Stationery,S03,Mumbai,22,1143.9,0,25165.8,0,1,Tuesday,December,Q4,0,,0,Winter,Cloudy,0,1190.95,109.97,Wholesale,Wholesale,271.56
710,10-12-2025,P005,LED Desk Lamp,Home,S01,Chennai,37,3896.37,0,144165.69,0,1,Wednesday,December,Q4,0,,0,Winter,Stormy,1,4097.27,95.18,Wholesale,Wholesale,494.64
711,11-12-2025,P003,Office Chair,Furniture,S04,Delhi,76,1292.38,15,83487.75,1,1,Thursday,December,Q4,0,,0,Winter,Stormy,0,1296.47,106.79,In-Store,Wholesale,8236.78
712,12-12-2025,P006,Running Shoes,Apparel,S01,Chennai,47,1702.76,0,80029.72,1,1,Friday,December,Q4,0,,0,Winter,Rainy,0,1685.72,103.38,In-Store,Retail,5986.33
713,13-12-2025,P003,Office Chair,Furniture,S03,Mumbai,23,4728.1,0,108746.3,1,1,Saturday,December,Q4,0,,1,Winter,Cloudy,0,4651.64,105.29,In-Store,Wholesale,5607.24
714,14-12-2025,P006,Running Shoes,Apparel,S01,Chennai,46,2924.37,0,134521.02,0,1,Sunday,December,Q4,0,,1,Winter,Cloudy,1,3000.31,104.05,Wholesale,Wholesale,433.47
715,15-12-2025,P007,Yoga Mat,Sports,S02,Bengaluru,17,4753.72,0,80813.24,1,1,Monday,December,Q4,0,,0,Winter,Stormy,0,4590.99,109.43,Wholesale,Corporate,1385.79
716,16-12-2025,P002,Bluetooth Speaker,Electronics,S02,Bengaluru,9,353.88,15,2707.18,1,0,Tuesday,December,Q4,0,,0,Winter,Stormy,0,331.71,96.04,In-Store,Corporate,2455.98
717,17-12-2025,P005,LED Desk Lamp,Home,S01,Chennai,27,2382.39,0,64324.53,0,1,Wednesday,December,Q4,0,,0,Winter,Cloudy,0,2330.5,109.84,Online,Wholesale,209.21
718,18-12-2025,P002,Bluetooth Speaker,Electronics,S04,Delhi,48,4784.46,20,183723.26,1,1,Thursday,December,Q4,0,,0,Winter,Rainy,0,4602.42,107.27,Wholesale,Corporate,2008.42
719,19-12-2025,P005,LED Desk Lamp,Home,S02,Bengaluru,58,2611.88,15,128765.68,1,1,Friday,December,Q4,0,,0,Winter,Cloudy,0,2354.58,97.14,Online,Corporate,6246.06
720,20-12-2025,P004,Notebook Pack,Stationery,S03,Mumbai,48,4569.45,5,208366.92,1,1,Saturday,December,Q4,0,,1,Winter,Stormy,1,4148.22,96.37,Wholesale,Corporate,3794.43
721,21-12-2025,P005,LED Desk Lamp,Home,S04,Delhi,76,3142.53,20,191065.82,1,1,Sunday,December,Q4,0,,1,Winter,Stormy,0,2941.14,104.27,In-Store,Corporate,4154.32
722,22-12-2025,P003,Office Chair,Furniture,S01,Chennai,27,2089.05,0,56404.35,0,1,Monday,December,Q4,0,,0,Winter,Cloudy,1,2002.1,108.74,Wholesale,Wholesale,361.2
723,23-12-2025,P004,Notebook Pack,Stationery,S04,Delhi,0,2174.14,20,0,1,0,Tuesday,December,Q4,0,,0,Winter,Sunny,0,1990,96.58,In-Store,Corporate,4783.89
724,24-12-2025,P005,LED Desk Lamp,Home,S02,Bengaluru,52,2629.11,5,129878.03,1,1,Wednesday,December,Q4,0,,0,Winter,Sunny,0,2566.62,106.19,Online,Corporate,858.86
725,25-12-2025,P005,LED Desk Lamp,Home,S01,Chennai,15,3603.68,0,54055.2,0,1,Thursday,December,Q4,0,,0,Winter,Stormy,0,3292.49,103.23,Online,Wholesale,475.01
726,26-12-2025,P003,Office Chair,Furniture,S04,Delhi,52,4138.05,20,172142.88,1,1,Friday,December,Q4,0,,0,Winter,Rainy,0,4226.59,97.66,Online,Wholesale,7543.74
727,27-12-2025,P003,Office Chair,Furniture,S01,Chennai,26,3422.68,0,88989.68,0,1,Saturday,December,Q4,0,,1,Winter,Stormy,0,3202.22,105.72,Wholesale,Wholesale,108.08
728,28-12-2025,P001,Wireless Mouse,Electronics,S01,Chennai,57,2074.97,0,118273.29,1,1,Sunday,December,Q4,0,,1,Winter,Clear,0,1887.67,100.66,Online,Retail,4059.12
729,29-12-2025,P004,Notebook Pack,Stationery,S02,Bengaluru,62,638.65,5,37616.48,1,1,Monday,December,Q4,0,,0,Winter,Sunny,0,679.59,105.2,Online,Retail,9608.08
730,30-12-2025,P002,Bluetooth Speaker,Electronics,S02,Bengaluru,0,3675.26,0,0,1,0,Tuesday,December,Q4,0,,0,Winter,Sunny,0,3544.92,104.4,Wholesale,Retail,9376.11
